type,cluster_id,silhouette_score,ami_score,purity,n_samples
cluster,424,0.67270297,,1.0,19
cluster,425,0.48213452,,1.0,23
cluster,426,0.84079623,,1.0,60
cluster,427,0.8087573,,1.0,21
cluster,428,0.8855904,,1.0,15
cluster,429,0.8625969,,1.0,27
cluster,430,0.7450661,,0.9523809523809523,42
cluster,431,0.52907616,,1.0,48
cluster,432,0.90722,,1.0,16
cluster,433,0.28140977,,1.0,34
cluster,434,0.8219834,,1.0,26
cluster,435,0.61865467,,0.9814814814814815,54
cluster,436,0.79351026,,0.7708333333333334,48
cluster,437,0.8963488,,1.0,21
cluster,438,0.80775815,,0.9090909090909091,11
cluster,439,0.7573992,,0.9523809523809523,21
cluster,440,0.6990358,,0.9411764705882353,17
cluster,441,0.87531555,,1.0,28
cluster,442,0.74441963,,1.0,38
cluster,443,0.7223361,,1.0,28
cluster,444,0.4859387,,1.0,34
cluster,445,0.4675494,,1.0,37
cluster,446,0.5904776,,1.0,38
cluster,447,0.76040345,,1.0,21
cluster,448,0.61872244,,1.0,19
cluster,449,0.7617232,,1.0,20
cluster,450,0.5349214,,1.0,69
cluster,451,0.7423753,,1.0,23
cluster,452,0.47031417,,1.0,36
cluster,453,0.7319121,,1.0,26
cluster,454,0.59758186,,1.0,19
cluster,455,0.65268534,,1.0,19
cluster,456,0.8792832,,0.9629629629629629,27
cluster,457,0.8198576,,0.9318181818181818,44
cluster,458,0.8776363,,0.9230769230769231,26
cluster,459,0.7475851,,0.7708333333333334,48
cluster,460,0.84643847,,1.0,23
cluster,461,0.9130993,,1.0,13
cluster,462,0.6192632,,0.5,18
cluster,463,0.68566656,,0.8823529411764706,17
cluster,464,0.90362793,,0.9696969696969697,33
cluster,465,0.8518322,,1.0,14
cluster,466,0.61392945,,0.9166666666666666,12
cluster,467,0.478948,,0.9333333333333333,15
cluster,468,0.8420382,,1.0,13
cluster,469,0.79087347,,1.0,22
cluster,470,0.6882173,,1.0,54
cluster,471,0.8402039,,0.972972972972973,37
cluster,472,0.84274304,,1.0,26
cluster,473,0.73884207,,1.0,11
cluster,474,0.5674281,,0.9,10
cluster,475,0.8392644,,0.92,25
cluster,476,0.70728904,,0.5833333333333334,12
cluster,477,0.8368636,,1.0,14
cluster,478,0.8674935,,1.0,21
cluster,479,0.7444211,,0.9642857142857143,28
cluster,480,0.81538856,,1.0,25
cluster,481,0.6877212,,1.0,16
cluster,482,0.8294507,,1.0,18
cluster,483,0.5558864,,1.0,45
cluster,484,0.82523155,,1.0,52
cluster,485,0.4574711,,0.4782608695652174,69
cluster,486,0.9184734,,0.9090909090909091,11
cluster,487,0.8225283,,0.9818181818181818,55
cluster,488,0.7051707,,1.0,28
cluster,489,0.79535055,,1.0,50
cluster,490,0.8761055,,1.0,19
cluster,491,0.7563888,,0.7931034482758621,87
cluster,492,0.5407107,,0.5,24
cluster,493,0.6327888,,0.9841269841269841,63
cluster,494,0.71091866,,0.8888888888888888,18
cluster,495,0.8082456,,0.9714285714285714,35
cluster,496,0.8121058,,1.0,37
cluster,497,0.6923053,,1.0,11
cluster,498,0.7117078,,0.9375,16
cluster,499,0.48618737,,0.8695652173913043,46
cluster,500,0.7774082,,0.9615384615384616,26
cluster,501,0.7128914,,0.5616438356164384,73
cluster,502,0.5400253,,1.0,17
cluster,503,0.7858105,,0.9565217391304348,23
cluster,504,0.65788525,,1.0,17
cluster,505,0.6413541,,0.9583333333333334,24
cluster,506,0.6371779,,0.5,18
cluster,507,0.8043219,,0.8947368421052632,38
cluster,508,0.8004608,,1.0,16
cluster,509,0.71667725,,0.9,30
cluster,510,0.5614843,,0.9487179487179487,39
cluster,511,0.8074232,,1.0,13
cluster,512,0.6757721,,0.9523809523809523,42
cluster,513,0.86953187,,1.0,11
cluster,514,0.7471607,,0.7875,80
cluster,515,0.6076087,,0.7777777777777778,18
cluster,516,0.7710824,,1.0,28
cluster,517,0.76225233,,1.0,23
cluster,518,0.5607122,,0.8235294117647058,51
cluster,519,0.59565383,,0.9024390243902439,41
cluster,520,0.673019,,1.0,15
cluster,521,0.7016039,,0.9375,16
cluster,522,0.7027222,,0.8823529411764706,17
cluster,523,0.6241809,,1.0,14
cluster,524,0.81107205,,0.9375,16
cluster,525,0.6812696,,0.9545454545454546,44
cluster,526,0.6783362,,1.0,14
cluster,527,0.44001058,,1.0,33
cluster,528,0.70994323,,0.96875,32
cluster,529,0.6149382,,0.8169014084507042,71
cluster,530,0.65966976,,0.875,16
cluster,531,0.77259845,,0.75,16
cluster,532,0.82847005,,0.9642857142857143,28
cluster,533,0.8249953,,1.0,30
cluster,534,0.58122927,,0.9090909090909091,11
cluster,535,0.75727814,,0.8,10
cluster,536,0.6584637,,1.0,15
cluster,537,0.66818297,,0.967741935483871,31
cluster,538,0.754206,,0.7333333333333333,15
cluster,539,0.81903696,,0.9629629629629629,27
cluster,540,0.7524363,,0.96,25
cluster,541,0.6303837,,1.0,28
cluster,542,0.8633649,,1.0,24
cluster,543,0.866779,,1.0,21
cluster,544,0.89175105,,1.0,22
cluster,545,0.38843593,,1.0,24
cluster,546,0.60264796,,0.4883720930232558,43
cluster,547,0.5824175,,1.0,22
cluster,548,0.7663394,,1.0,49
cluster,549,0.62949294,,1.0,44
cluster,550,0.69097275,,1.0,33
cluster,551,0.8595775,,0.96875,32
cluster,552,0.46066764,,1.0,52
cluster,553,0.5450075,,1.0,20
cluster,554,0.7718776,,1.0,16
