type,cluster_id,silhouette_score,ami_score,purity,n_samples
cluster,237,0.96049225,,1.0,47
cluster,238,0.93944216,,1.0,51
cluster,239,0.75495064,,1.0,52
cluster,240,0.92186695,,1.0,23
cluster,241,0.87040883,,1.0,24
cluster,242,0.7503852,,1.0,16
cluster,243,0.7834529,,1.0,20
cluster,244,0.8269088,,1.0,49
cluster,245,0.86047363,,1.0,19
cluster,246,0.74911064,,1.0,29
cluster,247,0.9378978,,1.0,57
cluster,248,0.6990368,,1.0,55
cluster,249,0.8458101,,0.9024390243902439,41
cluster,250,0.7612095,,1.0,26
cluster,251,0.8283023,,1.0,14
cluster,252,0.9234225,,1.0,20
cluster,253,0.91745424,,1.0,16
cluster,254,0.91019565,,1.0,27
cluster,255,0.90012693,,0.9347826086956522,46
cluster,256,0.9825037,,1.0,19
cluster,257,0.7754004,,1.0,18
cluster,258,0.84491086,,1.0,29
cluster,259,0.76310974,,1.0,28
cluster,260,0.8784703,,1.0,29
cluster,261,0.89156413,,1.0,21
cluster,262,0.87928164,,1.0,40
cluster,263,0.7757211,,1.0,19
cluster,264,0.7049312,,1.0,28
cluster,265,0.82932895,,1.0,22
cluster,266,0.88807136,,1.0,21
cluster,267,0.7173016,,1.0,24
cluster,268,0.69776833,,1.0,19
cluster,269,0.6487632,,0.9,20
cluster,270,0.7111435,,1.0,27
cluster,271,0.8229635,,1.0,27
cluster,272,0.8783572,,1.0,22
cluster,273,0.69138044,,1.0,41
cluster,274,0.8452733,,0.9545454545454546,66
cluster,275,0.6616133,,1.0,16
cluster,276,0.48923928,,1.0,29
cluster,277,0.7369619,,1.0,21
cluster,278,0.79725075,,0.9583333333333334,24
cluster,279,0.63600045,,1.0,15
cluster,280,0.3989143,,1.0,86
cluster,281,0.65467787,,1.0,31
cluster,282,0.7655519,,1.0,26
cluster,283,0.7858398,,1.0,22
cluster,284,0.6964875,,1.0,14
cluster,285,0.67926013,,1.0,22
cluster,286,0.66844404,,1.0,15
cluster,287,0.6328812,,1.0,21
cluster,288,0.7929648,,1.0,21
cluster,289,0.3172635,,1.0,89
cluster,290,0.73322785,,1.0,26
cluster,291,0.82822514,,1.0,24
cluster,292,0.62941355,,1.0,44
cluster,293,0.954363,,0.9767441860465116,43
cluster,294,0.9019627,,1.0,15
cluster,295,0.9733824,,1.0,11
cluster,296,0.86705637,,1.0,46
cluster,297,0.9020526,,1.0,34
cluster,298,0.9461417,,1.0,48
cluster,299,0.90058064,,1.0,13
cluster,300,0.8241785,,1.0,14
cluster,301,0.8814136,,1.0,31
cluster,302,0.9509584,,1.0,17
cluster,303,0.89973855,,0.9655172413793104,29
cluster,304,0.7789183,,1.0,14
cluster,305,0.89896685,,1.0,29
cluster,306,0.9208761,,0.9375,16
cluster,307,0.8207561,,0.9743589743589743,39
cluster,308,0.9102696,,0.96,25
cluster,309,0.69383985,,0.7241379310344828,29
cluster,310,0.8930556,,1.0,12
cluster,311,0.8434541,,0.6176470588235294,34
cluster,312,0.7474684,,1.0,36
cluster,313,0.79041904,,1.0,14
cluster,314,0.83686006,,1.0,15
cluster,315,0.72355866,,1.0,30
cluster,316,0.9507846,,1.0,15
cluster,317,0.41564667,,1.0,134
cluster,318,0.7440462,,0.9583333333333334,24
cluster,319,0.8222403,,1.0,28
cluster,320,0.69959444,,1.0,29
cluster,321,0.913697,,1.0,50
cluster,322,0.86871904,,0.9701492537313433,67
cluster,323,0.91914296,,1.0,13
cluster,324,0.81696755,,0.8333333333333334,36
cluster,325,0.8009519,,1.0,37
cluster,326,0.89277226,,1.0,15
cluster,327,0.79817176,,0.9354838709677419,31
cluster,328,0.78116655,,0.9642857142857143,28
cluster,329,0.84499234,,1.0,33
cluster,330,0.8043793,,1.0,20
cluster,331,0.8729329,,1.0,20
cluster,332,0.62587506,,1.0,28
cluster,333,0.96671534,,1.0,25
cluster,334,0.7964368,,1.0,23
cluster,335,0.8477058,,1.0,27
cluster,336,0.5913215,,1.0,26
cluster,337,0.8215063,,0.9333333333333333,15
cluster,338,0.9336236,,0.9428571428571428,35
cluster,339,0.7195998,,0.9411764705882353,17
cluster,340,0.73876536,,0.6129032258064516,31
cluster,341,0.8118971,,0.9473684210526315,19
cluster,342,0.7451544,,1.0,12
cluster,343,0.8941839,,1.0,59
cluster,344,0.75638914,,0.875,16
cluster,345,0.7186597,,1.0,10
cluster,346,0.8506111,,1.0,22
cluster,347,0.80147344,,1.0,44
cluster,348,0.876937,,1.0,21
cluster,349,0.80104333,,1.0,16
cluster,350,0.8459221,,1.0,16
cluster,351,0.74278605,,1.0,16
cluster,352,0.71818,,1.0,22
cluster,353,0.68388,,0.8928571428571429,28
cluster,354,0.8282425,,1.0,19
cluster,355,0.48864335,,1.0,32
cluster,356,0.7206636,,1.0,51
cluster,357,0.7742713,,1.0,12
cluster,358,0.5917218,,0.875,16
cluster,359,0.7407391,,0.9545454545454546,22
cluster,360,0.74583805,,1.0,31
cluster,361,0.6261805,,1.0,32
cluster,362,0.7031091,,1.0,21
cluster,363,0.3972811,,1.0,92
cluster,364,0.8098212,,1.0,18
cluster,365,0.87100303,,1.0,14
cluster,366,0.4519636,,1.0,23
cluster,367,0.7593445,,1.0,17
cluster,368,0.8040567,,0.9285714285714286,28
cluster,369,0.60607016,,0.9811320754716981,53
cluster,370,0.6423777,,1.0,24
cluster,371,0.7998219,,1.0,19
cluster,372,0.7025853,,1.0,25
cluster,373,0.6006831,,1.0,16
cluster,374,0.70268506,,1.0,17
cluster,375,0.39017102,,0.88,25
cluster,376,0.81901366,,1.0,23
cluster,377,0.91452396,,1.0,21
cluster,378,0.7948262,,1.0,32
cluster,379,0.71683306,,0.6363636363636364,11
cluster,380,0.6997126,,0.9473684210526315,38
cluster,381,0.7800284,,1.0,21
cluster,382,0.7949714,,1.0,33
cluster,383,0.79910624,,1.0,11
cluster,384,0.9089021,,1.0,11
cluster,385,0.6815116,,0.7058823529411765,17
cluster,386,0.71501803,,0.9886363636363636,88
cluster,387,0.9313182,,1.0,27
cluster,388,0.7744841,,0.8888888888888888,27
cluster,389,0.77846014,,1.0,19
cluster,390,0.808373,,1.0,35
cluster,391,0.72844225,,0.9661016949152542,59
cluster,392,0.8985282,,1.0,18
cluster,393,0.58035374,,0.9883720930232558,86
cluster,394,0.7807974,,0.9545454545454546,22
cluster,395,0.90190464,,1.0,12
cluster,396,0.6807889,,1.0,15
cluster,397,0.6705502,,0.6875,16
cluster,398,0.8470944,,1.0,18
cluster,399,0.7230827,,1.0,65
cluster,400,0.7728208,,0.8648648648648649,37
cluster,401,0.7548311,,1.0,40
cluster,402,0.67277527,,1.0,16
cluster,403,0.65607715,,0.9523809523809523,21
cluster,404,0.8547708,,1.0,31
cluster,405,0.77032846,,1.0,41
cluster,406,0.726057,,1.0,23
cluster,407,0.7909639,,1.0,25
cluster,408,0.43889213,,1.0,91
cluster,409,0.78321797,,0.9347826086956522,46
cluster,410,0.8807101,,0.9166666666666666,12
cluster,411,0.73356843,,1.0,73
cluster,412,0.6578408,,0.9666666666666667,30
cluster,413,0.7722338,,1.0,15
cluster,414,0.8539864,,1.0,23
cluster,415,0.7757,,1.0,22
cluster,416,0.7161948,,1.0,37
