Image_A,Image_B,SSIM_Score
anemo_0_07.26_20.08.33._6.jpg,anemo_0_07.26_20.08.33._16.jpg,0.9424297804225598
anemo_0_07.20_15.38.33._0.jpg,anemo_0_07.20_15.38.33._2.jpg,0.9144317703220687
anemo_0_07.25_22.38.33._2.jpg,anemo_0_07.25_22.38.33._3.jpg,0.9363875488408412
anemo_0_07.26_11.26.33_5.jpg,anemo_0_07.26_11.26.33_0.jpg,0.9300770143273425
anemo_0_07.24_09.26.33_39.jpg,anemo_0_07.24_09.26.33_29.jpg,0.9412821999416141
anemo_0_08.19_18.26.33_8.jpg,anemo_0_08.19_18.26.33_10.jpg,0.9320479872677326
anemo_0_07.26_11.08.33._4.jpg,anemo_0_07.26_11.08.33._11.jpg,0.9228480037037882
anemo_0_07.29_19.26.33_4.jpg,anemo_0_07.29_19.26.33_2.jpg,0.9456723054288423
anemo_0_07.27_08.38.33._4.jpg,anemo_0_07.27_08.38.33._2.jpg,0.9102224936824402
anemo_0_07.26_13.38.33._15.jpg,anemo_0_07.26_13.38.33._10.jpg,0.9395427388164412
anemo_0_07.23_20.38.33._46.jpg,anemo_0_07.23_20.38.33._21.jpg,0.9268032968370749
anemo_0_07.26_11.56.33_26.jpg,anemo_0_07.26_11.56.33_23.jpg,0.9248066998187598
anemo_0_07.22_20.26.33_2.jpg,anemo_0_07.22_20.26.33_8.jpg,0.9559131730536999
anemo_0_08.19_15.56.33_52.jpg,anemo_0_08.19_15.56.33_44.jpg,0.9124170634050695
anemo_0_07.29_17.56.33_53.jpg,anemo_0_07.29_17.56.33_31.jpg,0.9418967232462659
anemo_0_07.29_16.26.33_33.jpg,anemo_0_07.29_16.26.33_32.jpg,0.9484127583539725
anemo_0_07.24_17.08.33._22.jpg,anemo_0_07.24_17.08.33._6.jpg,0.914308949067628
anemo_0_07.22_22.38.33._8.jpg,anemo_0_07.22_22.38.33._14.jpg,0.9364699436052404
anemo_0_07.29_17.56.33_52.jpg,anemo_0_07.29_17.56.33_29.jpg,0.9445218113727745
anemo_0_07.25_10.56.33_6.jpg,anemo_0_07.25_10.56.33_5.jpg,0.9440573672351673
anemo_0_07.24_12.56.33_6.jpg,anemo_0_07.24_12.56.33_19.jpg,0.9172560415214854
anemo_0_07.24_11.26.33_38.jpg,anemo_0_07.24_11.26.33_44.jpg,0.9297441498473817
anemo_0_07.26_11.56.33_11.jpg,anemo_0_07.26_11.56.33_23.jpg,0.9344538724869631
anemo_0_07.21_20.26.33_24.jpg,anemo_0_07.21_20.26.33_16.jpg,0.9293174798817229
anemo_0_07.24_11.08.33._7.jpg,anemo_0_07.24_11.08.33._9.jpg,0.9603853861752043
anemo_0_07.24_22.08.33._36.jpg,anemo_0_07.24_22.08.33._4.jpg,0.9342959069085978
anemo_0_07.29_15.26.33_5.jpg,anemo_0_07.29_15.26.33_14.jpg,0.9118198620355707
anemo_0_07.26_11.56.33_18.jpg,anemo_0_07.26_11.56.33_23.jpg,0.9337762956131667
selected_frame_813566.jpg,selected_frame_542594.jpg,0.9151433427391662
anemo_0_07.25_10.56.33_2.jpg,anemo_0_07.25_10.56.33_5.jpg,0.9457167172969265
anemo_0_08.21_15.26.33_43.jpg,anemo_0_08.21_15.26.33_44.jpg,0.9247658967201939
anemo_0_07.26_11.08.33._1.jpg,anemo_0_07.26_11.08.33._19.jpg,0.9201877071073657
selected_frame_747481.jpg,selected_frame_732360.jpg,0.9225946973127908
anemo_0_07.29_15.26.33_25.jpg,anemo_0_07.29_15.26.33_14.jpg,0.9039505939674768
anemo-05_3.6.2.jpg,anemo-05_3.6.3.jpg,0.9174884920364934
anemo_0_07.26_13.08.33._34.jpg,anemo_0_07.26_13.08.33._26.jpg,0.9416820130549446
anemo_0_07.29_16.26.33_37.jpg,anemo_0_07.29_16.26.33_20.jpg,0.9361793566469869
anemo_0_07.25_21.56.33_9.jpg,anemo_0_07.25_21.56.33_16.jpg,0.9390608444172363
anemo_0_07.26_19.56.33_33.jpg,anemo_0_07.26_19.56.33_18.jpg,0.913710144771437
selected_frame_942909.jpg,selected_frame_395632.jpg,0.9074418447157833
anemo-05_2.64.1.jpg,anemo-05_2.64.3.jpg,0.9428217292962032
selected_frame_811409.jpg,selected_frame_980818.jpg,0.925967335574843
anemo_0_07.24_17.08.33._38.jpg,anemo_0_07.24_17.08.33._46.jpg,0.9193047457796695
anemo_0_07.25_17.08.34._0.jpg,anemo_0_07.25_17.08.34._2.jpg,0.9102132091665947
anemo_0_07.23_20.08.33._5.jpg,anemo_0_07.23_20.08.33._17.jpg,0.9232808655550708
anemo_0_07.27_21.26.33_11.jpg,anemo_0_07.27_21.26.33_10.jpg,0.9284150547805091
anemo_0_07.23_21.26.33_13.jpg,anemo_0_07.23_21.26.33_15.jpg,0.925007033949032
anemo_0_07.24_14.56.33_6.jpg,anemo_0_07.24_14.56.33_9.jpg,0.9167396520371527
anemo_0_07.29_17.56.33_25.jpg,anemo_0_07.29_17.56.33_29.jpg,0.9419012720829747
selected_frame_887259.jpg,selected_frame_453644.jpg,0.9150247513468001
anemo_0_07.28_12.26.33_3.jpg,anemo_0_07.28_12.26.33_0.jpg,0.9278688046076362
anemo_0_07.29_15.56.33_16.jpg,anemo_0_07.29_15.56.33_14.jpg,0.9281580450921894
anemo_0_07.24_16.56.33_14.jpg,anemo_0_07.24_16.56.33_44.jpg,0.903729973378851
anemo_0_07.29_16.26.33_24.jpg,anemo_0_07.29_16.26.33_47.jpg,0.9371448569126299
anemo_0_07.19_18.38.33._9.jpg,anemo_0_07.19_18.38.33._21.jpg,0.9445228879396781
anemo_0_07.27_19.56.33_4.jpg,anemo_0_07.27_19.56.33_9.jpg,0.9024523819288454
anemo_0_07.20_15.38.33._14.jpg,anemo_0_07.20_15.38.33._48.jpg,0.9254884513561563
anemo_0_07.24_09.26.33_8.jpg,anemo_0_07.24_09.26.33_29.jpg,0.9432547170363688
anemo-05_3.3.3.jpg,anemo-05_3.3.5.jpg,0.9262333690574307
anemo_0_08.22_16.38.33_50.jpg,anemo_0_08.22_16.38.33_39.jpg,0.9112727961970318
anemo_0_07.29_17.56.33_2.jpg,anemo_0_07.29_17.56.33_51.jpg,0.9448130118432877
anemo_0_07.27_16.08.33._4.jpg,anemo_0_07.27_16.08.33._10.jpg,0.9304627010927603
anemo_0_07.29_19.26.33_15.jpg,anemo_0_07.29_19.26.33_30.jpg,0.9430051885773743
anemo_0_07.23_19.56.33_20.jpg,anemo_0_07.23_19.56.33_33.jpg,0.9288447890727701
anemo_0_07.29_16.26.33_9.jpg,anemo_0_07.29_16.26.33_32.jpg,0.9425060736524933
anemo_0_07.24_14.26.33_37.jpg,anemo_0_07.24_14.26.33_38.jpg,0.9115576887842494
anemo_0_07.24_09.26.33_18.jpg,anemo_0_07.24_09.26.33_22.jpg,0.9366898263325889
anemo_0_07.24_20.08.33._0.jpg,anemo_0_07.24_20.08.33._12.jpg,0.9121596696706474
anemo_0_07.26_13.38.33._16.jpg,anemo_0_07.26_13.38.33._17.jpg,0.9359719670424956
anemo_0_07.26_13.08.33._36.jpg,anemo_0_07.26_13.08.33._29.jpg,0.9476139732991702
anemo_0_07.29_18.26.33_43.jpg,anemo_0_07.29_18.26.33_14.jpg,0.9465392434087232
anemo_0_08.19_14.26.34_37.jpg,anemo_0_08.19_14.26.34_38.jpg,0.9014409716768328
anemo_0_07.23_20.38.33._13.jpg,anemo_0_07.23_20.38.33._18.jpg,0.9292119273786866
anemo_0_07.29_16.26.33_45.jpg,anemo_0_07.29_16.26.33_20.jpg,0.9372798703585109
anemo_0_07.24_11.26.33_10.jpg,anemo_0_07.24_11.26.33_44.jpg,0.9220818444268246
anemo_0_07.29_18.56.33_24.jpg,anemo_0_07.29_18.56.33_17.jpg,0.9404876551036959
anemo_0_07.26_13.56.33_9.jpg,anemo_0_07.26_13.56.33_8.jpg,0.9258062761555573
anemo_0_07.22_21.38.33._16.jpg,anemo_0_07.22_21.38.33._6.jpg,0.9243079564029981
anemo_0_07.24_20.08.33._5.jpg,anemo_0_07.24_20.08.33._4.jpg,0.9095510458344067
anemo_0_07.26_11.56.33_3.jpg,anemo_0_07.26_11.56.33_23.jpg,0.9445630090953736
anemo_0_07.29_18.26.33_13.jpg,anemo_0_07.29_18.26.33_41.jpg,0.948085709481232
anemo_0_07.23_21.08.33._17.jpg,anemo_0_07.23_21.08.33._16.jpg,0.9326804650854499
anemo_0_07.22_16.08.33._12.jpg,anemo_0_07.22_16.08.33._9.jpg,0.925164838063163
anemo_0_07.29_19.26.33_27.jpg,anemo_0_07.29_19.26.33_2.jpg,0.9405707770809644
anemo_0_07.24_19.38.33._14.jpg,anemo_0_07.24_19.38.33._11.jpg,0.9146745449392547
anemo_0_07.29_17.56.33_7.jpg,anemo_0_07.29_17.56.33_29.jpg,0.94028076619115
selected_frame_408116.jpg,selected_frame_561407.jpg,0.9041853482149788
anemo_0_07.25_17.38.33._25.jpg,anemo_0_07.25_17.38.33._41.jpg,0.9179714857267441
anemo_0_07.24_15.08.33._3.jpg,anemo_0_07.24_15.08.33._0.jpg,0.9141307909809692
anemo_0_07.22_20.26.33_3.jpg,anemo_0_07.22_20.26.33_8.jpg,0.957420074516898
anemo_0_07.26_11.56.33_0.jpg,anemo_0_07.26_11.56.33_23.jpg,0.9290290348344004
anemo-05_3.3.6.jpg,anemo-05_3.3.5.jpg,0.9299871484725113
anemo_0_07.20_15.26.33_19.jpg,anemo_0_07.20_15.26.33_35.jpg,0.9171781530378642
anemo_0_07.24_11.26.33_3.jpg,anemo_0_07.24_11.26.33_5.jpg,0.9438798806265033
anemo_0_07.28_11.56.33_13.jpg,anemo_0_07.28_11.56.33_12.jpg,0.9388366802166676
anemo_0_07.23_22.08.33._38.jpg,anemo_0_07.23_22.08.33._11.jpg,0.932845816590088
anemo_0_07.26_11.26.33_35.jpg,anemo_0_07.26_11.26.33_11.jpg,0.9270297586737651
anemo_0_07.24_11.56.33_16.jpg,anemo_0_07.24_11.56.33_25.jpg,0.9491390269801574
anemo_0_07.24_09.26.33_40.jpg,anemo_0_07.24_09.26.33_29.jpg,0.9119751371091596
anemo_0_07.20_15.38.33._47.jpg,anemo_0_07.20_15.38.33._48.jpg,0.9301058400535707
selected_frame_386079.jpg,selected_frame_820747.jpg,0.9207958480462411
anemo_0_07.29_16.26.33_16.jpg,anemo_0_07.29_16.26.33_47.jpg,0.9124184603478559
selected_frame_233563.jpg,selected_frame_820747.jpg,0.9227232789646406
selected_frame_158747.jpg,selected_frame_439422.jpg,0.9410582183759613
anemo_0_07.27_15.38.33._6.jpg,anemo_0_07.27_15.38.33._10.jpg,0.94530729082573
anemo_0_07.29_18.26.33_29.jpg,anemo_0_07.29_18.26.33_27.jpg,0.9452551848851657
anemo_0_07.26_11.56.33_40.jpg,anemo_0_07.26_11.56.33_23.jpg,0.9303594281284315
anemo_0_07.22_21.26.33_0.jpg,anemo_0_07.22_21.26.33_5.jpg,0.9026873127039906
anemo_0_07.20_15.26.33_29.jpg,anemo_0_07.20_15.26.33_35.jpg,0.923851195212861
selected_frame_214193.jpg,selected_frame_137566.jpg,0.9316063140774812
anemo_0_07.25_17.56.33_31.jpg,anemo_0_07.25_17.56.33_38.jpg,0.9067540011556416
anemo_0_07.24_10.26.33_1.jpg,anemo_0_07.24_10.26.33_7.jpg,0.9024727755502387
selected_frame_132160.jpg,selected_frame_481848.jpg,0.922814995714989
anemo_0_07.21_20.26.33_43.jpg,anemo_0_07.21_20.26.33_44.jpg,0.9310334260374844
selected_frame_423406.jpg,selected_frame_137566.jpg,0.9208597712422044
anemo_0_07.26_19.38.33._7.jpg,anemo_0_07.26_19.38.33._2.jpg,0.9275684843761617
anemo_0_07.26_11.26.33_22.jpg,anemo_0_07.26_11.26.33_17.jpg,0.9272841812692107
anemo_0_07.29_18.56.33_16.jpg,anemo_0_07.29_18.56.33_26.jpg,0.9346134226569874
anemo_0_07.23_10.08.33._46.jpg,anemo_0_07.23_10.08.33._32.jpg,0.9441542431880591
anemo_0_07.26_11.56.33_19.jpg,anemo_0_07.26_11.56.33_23.jpg,0.9362135776052452
anemo_0_07.24_10.56.33_8.jpg,anemo_0_07.24_10.56.33_12.jpg,0.9387489106367315
anemo_0_07.26_14.38.33._40.jpg,anemo_0_07.26_14.38.33._44.jpg,0.9205900932742493
anemo_0_07.26_10.56.33_8.jpg,anemo_0_07.26_10.56.33_11.jpg,0.9157676659508238
anemo_0_07.29_18.26.33_1.jpg,anemo_0_07.29_18.26.33_10.jpg,0.9382533575936199
anemo_0_07.29_17.56.33_21.jpg,anemo_0_07.29_17.56.33_29.jpg,0.9383471393749035
anemo_0_07.23_20.38.33._2.jpg,anemo_0_07.23_20.38.33._21.jpg,0.9081572762876778
selected_frame_408769.jpg,selected_frame_597886.jpg,0.9261617317992206
anemo_0_07.26_11.26.33_29.jpg,anemo_0_07.26_11.26.33_21.jpg,0.9235525575245883
anemo_0_07.25_08.38.33._0.jpg,anemo_0_07.25_08.38.33._3.jpg,0.9060328247620689
anemo_0_07.29_15.56.33_17.jpg,anemo_0_07.29_15.56.33_19.jpg,0.9232760428666603
anemo_0_07.26_14.38.33._13.jpg,anemo_0_07.26_14.38.33._33.jpg,0.9096762496728
anemo_0_08.22_16.56.54_48.jpg,anemo_0_08.22_16.56.54_38.jpg,0.9080374073974153
anemo_0_07.26_14.38.33._19.jpg,anemo_0_07.26_14.38.33._25.jpg,0.9102713574689058
anemo_0_07.23_18.08.33._3.jpg,anemo_0_07.23_18.08.33._1.jpg,0.901561224362602
anemo_0_07.22_16.38.33._22.jpg,anemo_0_07.22_16.38.33._27.jpg,0.9343359020082871
anemo_0_07.24_22.08.33._33.jpg,anemo_0_07.24_22.08.33._23.jpg,0.9322877380106649
anemo_0_07.22_16.08.33._11.jpg,anemo_0_07.22_16.08.33._9.jpg,0.9145208760082147
anemo_0_07.24_17.08.33._23.jpg,anemo_0_07.24_17.08.33._41.jpg,0.9039630301126661
anemo_0_07.24_09.26.33_2.jpg,anemo_0_07.24_09.26.33_14.jpg,0.9351754080094248
anemo_0_07.24_10.26.33_2.jpg,anemo_0_07.24_10.26.33_7.jpg,0.9303691650536112
anemo_0_07.23_22.08.33._13.jpg,anemo_0_07.23_22.08.33._11.jpg,0.930862283815456
anemo_0_07.24_09.26.33_0.jpg,anemo_0_07.24_09.26.33_29.jpg,0.9296070193053632
anemo_0_07.26_21.08.33._0.jpg,anemo_0_07.26_21.08.33._5.jpg,0.9019317295643136
anemo_0_07.26_10.26.33_2.jpg,anemo_0_07.26_10.26.33_3.jpg,0.9126159683263424
anemo_0_07.22_10.26.33_7.jpg,anemo_0_07.22_10.26.33_27.jpg,0.9054661562989227
anemo_0_07.23_20.38.33._48.jpg,anemo_0_07.23_20.38.33._21.jpg,0.9166738927225118
anemo_0_07.29_16.26.33_14.jpg,anemo_0_07.29_16.26.33_30.jpg,0.9350748333513662
anemo_0_07.23_22.08.33._25.jpg,anemo_0_07.23_22.08.33._37.jpg,0.9301444157892784
anemo_0_07.20_15.38.33._3.jpg,anemo_0_07.20_15.38.33._5.jpg,0.9172987867408602
anemo_0_07.29_18.26.33_35.jpg,anemo_0_07.29_18.26.33_14.jpg,0.9438582758873848
anemo_0_08.21_15.26.33_26.jpg,anemo_0_08.21_15.26.33_23.jpg,0.9056220213882077
anemo_0_07.24_14.26.33_14.jpg,anemo_0_07.24_14.26.33_28.jpg,0.902592880993274
anemo_0_07.24_17.38.33._36.jpg,anemo_0_07.24_17.38.33._14.jpg,0.9345246758167886
anemo_0_08.19_18.56.33_19.jpg,anemo_0_08.19_18.56.33_28.jpg,0.9294488372813314
anemo_0_07.23_21.08.33._5.jpg,anemo_0_07.23_21.08.33._15.jpg,0.9343277394231688
anemo_0_07.26_13.26.33_19.jpg,anemo_0_07.26_13.26.33_13.jpg,0.9283507072591606
anemo_0_07.21_20.26.33_12.jpg,anemo_0_07.21_20.26.33_16.jpg,0.9291167778506216
anemo_0_07.26_19.56.33_13.jpg,anemo_0_07.26_19.56.33_18.jpg,0.9081279381248074
anemo_0_07.25_22.26.33_2.jpg,anemo_0_07.25_22.26.33_3.jpg,0.9237470046249416
anemo_0_07.29_17.56.33_17.jpg,anemo_0_07.29_17.56.33_49.jpg,0.9366986986086131
anemo_0_07.26_13.08.33._21.jpg,anemo_0_07.26_13.08.33._26.jpg,0.9470230685911984
anemo_0_08.19_18.56.33_49.jpg,anemo_0_08.19_18.56.33_53.jpg,0.9325129664235584
anemo_0_07.26_11.08.33._12.jpg,anemo_0_07.26_11.08.33._11.jpg,0.9288211773946644
anemo_0_07.24_14.26.33_23.jpg,anemo_0_07.24_14.26.33_38.jpg,0.9091750572990854
anemo_0_08.19_15.56.33_50.jpg,anemo_0_08.19_15.56.33_46.jpg,0.918391342881099
anemo_0_07.24_11.56.33_30.jpg,anemo_0_07.24_11.56.33_19.jpg,0.9457281636829007
anemo_0_07.24_09.26.33_17.jpg,anemo_0_07.24_09.26.33_22.jpg,0.939178942179487
anemo-05_2.99.7.jpg,anemo-05_2.99.6.jpg,0.918215801048052
anemo_0_07.24_18.08.34._4.jpg,anemo_0_07.24_18.08.34._18.jpg,0.935766017701831
selected_frame_211234.jpg,selected_frame_45418.jpg,0.902165729633119
anemo_0_07.27_16.08.33._24.jpg,anemo_0_07.27_16.08.33._26.jpg,0.9243122699438033
anemo_0_07.26_13.08.33._1.jpg,anemo_0_07.26_13.08.33._38.jpg,0.9478095365218154
anemo_0_07.24_11.26.33_19.jpg,anemo_0_07.24_11.26.33_44.jpg,0.9198288698029072
anemo_0_07.26_11.26.33_26.jpg,anemo_0_07.26_11.26.33_11.jpg,0.9253587576829051
anemo_0_07.27_12.38.33._10.jpg,anemo_0_07.27_12.38.33._7.jpg,0.9304046764917983
anemo_0_07.27_12.38.33._2.jpg,anemo_0_07.27_12.38.33._0.jpg,0.931259938976453
anemo_0_07.29_18.26.33_9.jpg,anemo_0_07.29_18.26.33_0.jpg,0.9448423950189655
anemo_0_08.19_18.26.33_31.jpg,anemo_0_08.19_18.26.33_34.jpg,0.933155351789571
anemo_0_07.24_09.26.33_42.jpg,anemo_0_07.24_09.26.33_22.jpg,0.9441248019986102
selected_frame_339513.jpg,selected_frame_509952.jpg,0.909052962861791
anemo_0_07.26_14.38.33._5.jpg,anemo_0_07.26_14.38.33._25.jpg,0.9147387085301333
anemo_0_07.24_17.38.33._48.jpg,anemo_0_07.24_17.38.33._31.jpg,0.9253696255197297
anemo_0_07.26_13.08.33._7.jpg,anemo_0_07.26_13.08.33._26.jpg,0.9431300877903108
anemo_0_07.25_17.38.33._15.jpg,anemo_0_07.25_17.38.33._52.jpg,0.9105003158730217
anemo_0_07.26_14.38.33._32.jpg,anemo_0_07.26_14.38.33._33.jpg,0.9213002507973169
anemo_0_07.24_09.26.33_1.jpg,anemo_0_07.24_09.26.33_29.jpg,0.9146132374046737
anemo_0_07.27_14.38.33._2.jpg,anemo_0_07.27_14.38.33._3.jpg,0.9310424713907548
anemo_0_07.24_14.26.33_1.jpg,anemo_0_07.24_14.26.33_28.jpg,0.9044523804997276
anemo_0_07.29_19.26.33_16.jpg,anemo_0_07.29_19.26.33_2.jpg,0.9432192662486389
anemo_0_07.20_15.38.33._11.jpg,anemo_0_07.20_15.38.33._46.jpg,0.9220870159851976
selected_frame_876367.jpg,selected_frame_395632.jpg,0.9155880054514256
selected_frame_813184.jpg,selected_frame_738774.jpg,0.9124179502041868
anemo_0_07.22_10.26.33_14.jpg,anemo_0_07.22_10.26.33_19.jpg,0.9219944006830668
anemo_0_07.22_10.26.33_5.jpg,anemo_0_07.22_10.26.33_27.jpg,0.9125679552139278
anemo_0_07.26_19.56.33_20.jpg,anemo_0_07.26_19.56.33_25.jpg,0.9013943189362316
anemo_0_07.29_18.26.33_34.jpg,anemo_0_07.29_18.26.33_0.jpg,0.9445886792946999
anemo_0_07.24_09.08.33._3.jpg,anemo_0_07.24_09.08.33._5.jpg,0.9357713417163745
anemo_0_07.24_14.56.33_1.jpg,anemo_0_07.24_14.56.33_14.jpg,0.9189177805581137
anemo_0_07.19_18.38.33._5.jpg,anemo_0_07.19_18.38.33._21.jpg,0.9380618207459631
selected_frame_289388.jpg,selected_frame_101002.jpg,0.9267833853357876
anemo_0_07.24_10.56.33_24.jpg,anemo_0_07.24_10.56.33_12.jpg,0.9308573477092821
anemo_0_07.22_22.38.33._13.jpg,anemo_0_07.22_22.38.33._1.jpg,0.940139238619257
anemo_0_08.22_16.56.54_10.jpg,anemo_0_08.22_16.56.54_21.jpg,0.9133621364839575
anemo_0_07.24_12.38.33._4.jpg,anemo_0_07.24_12.38.33._0.jpg,0.9311509695062109
anemo_0_07.20_15.26.33_20.jpg,anemo_0_07.20_15.26.33_18.jpg,0.9116519975497005
anemo_0_07.23_20.38.33._34.jpg,anemo_0_07.23_20.38.33._21.jpg,0.9226343802121618
anemo_0_07.26_19.56.33_26.jpg,anemo_0_07.26_19.56.33_28.jpg,0.9129265803896852
anemo_0_07.23_21.26.33_4.jpg,anemo_0_07.23_21.26.33_15.jpg,0.9147190536452213
anemo_0_07.22_16.38.33._37.jpg,anemo_0_07.22_16.38.33._19.jpg,0.9352601313324376
anemo_0_07.29_11.26.33_33.jpg,anemo_0_07.29_11.26.33_23.jpg,0.9089409769990128
anemo_0_07.28_12.26.33_13.jpg,anemo_0_07.28_12.26.33_8.jpg,0.9288695317903021
anemo_0_08.19_15.56.33_22.jpg,anemo_0_08.19_15.56.33_18.jpg,0.9121413711228828
anemo_0_08.22_16.56.54_42.jpg,anemo_0_08.22_16.56.54_38.jpg,0.917437405162798
anemo_0_07.29_15.26.33_21.jpg,anemo_0_07.29_15.26.33_14.jpg,0.9264223781916423
anemo_0_07.22_20.26.33_9.jpg,anemo_0_07.22_20.26.33_17.jpg,0.955063131465182
anemo_0_07.29_17.56.33_19.jpg,anemo_0_07.29_17.56.33_29.jpg,0.9437107145287905
selected_frame_179442.jpg,selected_frame_118452.jpg,0.9227073849992258
anemo_0_07.27_18.26.33_13.jpg,anemo_0_07.27_18.26.33_11.jpg,0.9104523881441614
anemo_0_07.23_21.08.33._4.jpg,anemo_0_07.23_21.08.33._15.jpg,0.9329672090935778
anemo_0_07.24_11.56.33_21.jpg,anemo_0_07.24_11.56.33_19.jpg,0.9443291516662676
anemo_0_07.23_10.26.33_4.jpg,anemo_0_07.23_10.26.33_7.jpg,0.9356213668457335
anemo_0_07.25_13.08.33._8.jpg,anemo_0_07.25_13.08.33._0.jpg,0.9351487388757173
anemo_0_07.26_13.38.33._22.jpg,anemo_0_07.26_13.38.33._10.jpg,0.9350204505962875
anemo_0_08.22_16.56.54_4.jpg,anemo_0_08.22_16.56.54_21.jpg,0.9068624307716212
anemo_0_07.23_22.08.33._30.jpg,anemo_0_07.23_22.08.33._37.jpg,0.9134617400389353
anemo_0_07.24_11.56.33_23.jpg,anemo_0_07.24_11.56.33_25.jpg,0.9447226763616662
anemo_0_07.24_12.56.33_7.jpg,anemo_0_07.24_12.56.33_19.jpg,0.9187500314032683
anemo_0_07.25_10.08.33._14.jpg,anemo_0_07.25_10.08.33._13.jpg,0.9318309958686329
anemo_0_07.25_14.38.33._4.jpg,anemo_0_07.25_14.38.33._5.jpg,0.9395704600356743
anemo_0_07.23_20.38.33._17.jpg,anemo_0_07.23_20.38.33._21.jpg,0.9242705078081871
anemo-05_2.62.2.jpg,anemo-05_2.61.1.jpg,0.904261266271223
selected_frame_338367.jpg,selected_frame_437758.jpg,0.9316389972156514
anemo_0_07.22_21.38.33._32.jpg,anemo_0_07.22_21.38.33._6.jpg,0.9230736675183254
anemo_0_07.20_20.26.33_8.jpg,anemo_0_07.20_20.26.33_10.jpg,0.9400039937821637
selected_frame_264880.jpg,selected_frame_792079.jpg,0.9055580774305497
anemo_0_07.26_09.38.33._6.jpg,anemo_0_07.26_09.38.33._7.jpg,0.9207152304497382
anemo_0_07.24_15.08.33._1.jpg,anemo_0_07.24_15.08.33._0.jpg,0.9215578271894753
anemo_0_07.26_13.08.33._20.jpg,anemo_0_07.26_13.08.33._38.jpg,0.9397722948878867
anemo_0_07.19_18.38.33._16.jpg,anemo_0_07.19_18.38.33._21.jpg,0.9440322911332967
anemo_0_07.24_12.56.33_17.jpg,anemo_0_07.24_12.56.33_19.jpg,0.9004201404665827
anemo_0_07.19_18.38.33._4.jpg,anemo_0_07.19_18.38.33._6.jpg,0.9357035780051121
anemo_0_08.21_15.26.33_53.jpg,anemo_0_08.21_15.26.33_49.jpg,0.9130835122333533
anemo_0_07.27_18.26.33_17.jpg,anemo_0_07.27_18.26.33_0.jpg,0.9269274987643891
anemo_0_07.26_19.56.33_3.jpg,anemo_0_07.26_19.56.33_18.jpg,0.9162109476167295
anemo_0_08.19_18.26.33_2.jpg,anemo_0_08.19_18.26.33_34.jpg,0.912285687839212
anemo_0_07.24_17.38.33._49.jpg,anemo_0_07.24_17.38.33._32.jpg,0.9227406343144481
anemo_0_08.21_15.26.33_27.jpg,anemo_0_08.21_15.26.33_23.jpg,0.9175564414294629
anemo_0_07.26_19.38.33._3.jpg,anemo_0_07.26_19.38.33._2.jpg,0.9210042801911249
anemo_0_07.23_20.38.33._42.jpg,anemo_0_07.23_20.38.33._25.jpg,0.9188189857736684
anemo_0_07.29_19.26.33_18.jpg,anemo_0_07.29_19.26.33_2.jpg,0.938502617734364
anemo_0_07.26_11.08.33._22.jpg,anemo_0_07.26_13.08.33._17.jpg,0.9001728350826551
anemo-05_2.63.2.jpg,anemo-05_2.63.3.jpg,0.9257616007353477
anemo_0_07.20_15.26.33_16.jpg,anemo_0_07.20_15.26.33_18.jpg,0.9244392152317416
anemo_0_07.27_21.26.33_7.jpg,anemo_0_07.27_21.26.33_10.jpg,0.9280805025971401
anemo_0_07.29_11.26.33_11.jpg,anemo_0_07.29_11.26.33_7.jpg,0.9106778623368806
anemo_0_07.26_10.56.33_16.jpg,anemo_0_07.26_10.56.33_0.jpg,0.9027439593808909
selected_frame_305380.jpg,selected_frame_477729.jpg,0.9093924008788193
anemo_0_07.24_15.08.33._2.jpg,anemo_0_07.24_15.08.33._0.jpg,0.9191187387435303
selected_frame_822115.jpg,selected_frame_74083.jpg,0.9358931900085836
anemo_0_07.24_16.56.33_33.jpg,anemo_0_07.24_16.56.33_8.jpg,0.9105746375622705
anemo_0_07.26_13.38.33._0.jpg,anemo_0_07.26_13.38.33._13.jpg,0.9363290151005249
anemo_0_07.28_11.56.33_11.jpg,anemo_0_07.28_11.56.33_12.jpg,0.9377430204286364
anemo_0_07.27_12.56.33_44.jpg,anemo_0_07.27_12.56.33_38.jpg,0.9419331380447101
anemo_0_07.20_20.26.33_2.jpg,anemo_0_07.20_20.26.33_10.jpg,0.935144951729863
anemo_0_07.23_10.08.33._26.jpg,anemo_0_07.23_10.08.33._32.jpg,0.9271265050623375
anemo_0_08.21_15.26.33_24.jpg,anemo_0_08.21_15.26.33_23.jpg,0.9297021881257544
anemo-05_2.68.1.jpg,anemo-05_2.68.5.jpg,0.9214594731921094
anemo_0_07.26_11.26.33_15.jpg,anemo_0_07.26_11.26.33_17.jpg,0.9247718214123247
anemo_0_08.19_18.56.33_29.jpg,anemo_0_08.19_18.56.33_28.jpg,0.9464017404469398
selected_frame_469016.jpg,selected_frame_448928.jpg,0.9129739907095163
anemo_0_07.23_10.08.33._25.jpg,anemo_0_07.23_10.08.33._22.jpg,0.9347387791750913
anemo_0_08.19_18.56.33_24.jpg,anemo_0_08.19_18.56.33_13.jpg,0.9310169985635189
anemo_0_07.22_13.26.33_6.jpg,anemo_0_07.22_13.26.33_0.jpg,0.9222634413166442
anemo_0_07.25_17.38.33._0.jpg,anemo_0_07.25_17.38.33._27.jpg,0.9095473318153009
