type,cluster_id,silhouette_score,ami_score,purity,n_samples
cluster,396,0.7788156,,1.0,45
cluster,397,0.8997712,,1.0,32
cluster,398,0.69316816,,0.8888888888888888,27
cluster,399,0.7482068,,0.9166666666666666,12
cluster,400,0.8417294,,1.0,41
cluster,401,0.81731683,,1.0,23
cluster,402,0.90118754,,0.8461538461538461,26
cluster,403,0.8353818,,1.0,42
cluster,404,0.88803613,,1.0,25
cluster,405,0.8100625,,1.0,32
cluster,406,0.8094486,,1.0,25
cluster,407,0.8684794,,0.8823529411764706,17
cluster,408,0.8196594,,0.9666666666666667,30
cluster,409,0.9276513,,0.9333333333333333,15
cluster,410,0.85025555,,1.0,11
cluster,411,0.79645103,,1.0,51
cluster,412,0.38956657,,1.0,26
cluster,413,0.9306149,,1.0,14
cluster,414,0.7523965,,0.9565217391304348,23
cluster,415,0.87034184,,0.9210526315789473,38
cluster,416,0.68659914,,0.8571428571428571,35
cluster,417,0.7993982,,0.8787878787878788,33
cluster,418,0.6892403,,1.0,21
cluster,419,0.867789,,1.0,26
cluster,420,0.85415584,,0.9310344827586207,29
cluster,421,0.75749266,,1.0,23
cluster,422,0.8313398,,1.0,36
cluster,423,0.60655487,,1.0,21
cluster,424,0.95819193,,0.9090909090909091,22
cluster,425,0.9353108,,0.9166666666666666,12
cluster,426,0.8790956,,1.0,28
cluster,427,0.85697234,,1.0,40
cluster,428,0.8597878,,1.0,14
cluster,429,0.7284445,,1.0,33
cluster,430,0.6184431,,0.8571428571428571,14
cluster,431,0.81030136,,0.9696969696969697,33
cluster,432,0.8708582,,0.9285714285714286,14
cluster,433,0.7082582,,1.0,14
cluster,434,0.615359,,1.0,10
cluster,435,0.9299048,,1.0,19
cluster,436,0.9086384,,1.0,14
cluster,437,0.7012536,,1.0,25
cluster,438,0.9105084,,1.0,15
cluster,439,0.7556689,,1.0,24
cluster,440,0.89564747,,1.0,22
cluster,441,0.8648002,,1.0,34
cluster,442,0.6903391,,0.9666666666666667,30
cluster,443,0.8356668,,0.9814814814814815,54
cluster,444,0.759716,,1.0,46
cluster,445,0.5682991,,0.972972972972973,37
cluster,446,0.7288425,,1.0,13
cluster,447,0.7233091,,1.0,27
cluster,448,0.59637505,,1.0,22
cluster,449,0.9007018,,1.0,20
cluster,450,0.76493245,,1.0,21
cluster,451,0.7659409,,1.0,21
cluster,452,0.5655501,,1.0,11
cluster,453,0.8803199,,0.8888888888888888,18
cluster,454,0.7457152,,1.0,17
cluster,455,0.77128845,,1.0,15
cluster,456,0.8341133,,1.0,20
cluster,457,0.72705513,,1.0,29
cluster,458,0.8893472,,1.0,19
cluster,459,0.44337082,,1.0,59
cluster,460,0.8964609,,0.9795918367346939,49
cluster,461,0.92138886,,1.0,26
cluster,462,0.68548524,,1.0,42
cluster,463,0.8498071,,1.0,31
cluster,464,0.7559298,,1.0,16
cluster,465,0.79667205,,1.0,27
cluster,466,0.8352436,,1.0,15
cluster,467,0.5925926,,1.0,73
cluster,468,0.8726503,,1.0,22
cluster,469,0.6166637,,1.0,34
