type,cluster_id,silhouette_score,ami_score,purity,n_samples
cluster,317,0.8035064,,1.0,21
cluster,318,0.9082491,,1.0,12
cluster,319,0.5658749,,0.9918032786885246,122
cluster,320,0.95416564,,0.8484848484848485,33
cluster,321,0.8610119,,1.0,17
cluster,322,0.8686497,,1.0,57
cluster,323,0.78026724,,1.0,19
cluster,324,0.8461212,,1.0,23
cluster,325,0.9717042,,1.0,38
cluster,326,0.80806994,,1.0,22
cluster,327,0.9092187,,0.9130434782608695,23
cluster,328,0.8272288,,1.0,33
cluster,329,0.74867827,,1.0,12
cluster,330,0.8931178,,0.975609756097561,41
cluster,331,0.830721,,1.0,53
cluster,332,0.6616409,,0.9908256880733946,109
cluster,333,0.74927497,,1.0,47
cluster,334,0.8120192,,1.0,19
cluster,335,0.96937674,,1.0,41
cluster,336,0.89582705,,1.0,36
cluster,337,0.9362302,,1.0,20
cluster,338,0.90391237,,1.0,43
cluster,339,0.91556257,,1.0,50
cluster,340,0.8898616,,1.0,19
cluster,341,0.7407004,,1.0,23
cluster,342,0.76341015,,1.0,24
cluster,343,0.7912007,,1.0,22
cluster,344,0.9692934,,1.0,28
cluster,345,0.830547,,0.8666666666666667,30
cluster,346,0.7517867,,0.9696969696969697,33
cluster,347,0.8901429,,1.0,28
cluster,348,0.8364971,,0.9333333333333333,15
cluster,349,0.80053365,,1.0,21
cluster,350,0.90129274,,0.9838709677419355,62
cluster,351,0.95362777,,0.9629629629629629,54
cluster,352,0.7414844,,0.6901408450704225,71
cluster,353,0.8341804,,1.0,36
cluster,354,0.92908293,,1.0,39
cluster,355,0.9739746,,1.0,14
cluster,356,0.9295691,,1.0,21
cluster,357,0.40823147,,1.0,105
cluster,358,0.900052,,0.9666666666666667,30
cluster,359,0.59603465,,1.0,68
cluster,360,0.72484004,,1.0,26
cluster,361,0.93454653,,0.9655172413793104,29
cluster,362,0.9165136,,0.9736842105263158,38
cluster,363,0.8195397,,1.0,12
cluster,364,0.85647416,,1.0,18
cluster,365,0.8344371,,1.0,23
cluster,366,0.8174372,,1.0,19
cluster,367,0.7659169,,1.0,23
cluster,368,0.77960944,,1.0,39
cluster,369,0.9227389,,1.0,29
cluster,370,0.90396345,,1.0,16
cluster,371,0.81817317,,0.8888888888888888,18
cluster,372,0.75445765,,1.0,17
cluster,373,0.9013342,,1.0,14
cluster,374,0.83098805,,0.9534883720930233,43
cluster,375,0.62713987,,0.96,50
cluster,376,0.90747637,,1.0,22
cluster,377,0.78214556,,1.0,46
cluster,378,0.8235582,,1.0,50
cluster,379,0.684123,,0.9836065573770492,61
cluster,380,0.74871385,,0.8888888888888888,18
cluster,381,0.7736495,,1.0,14
cluster,382,0.89595723,,1.0,19
cluster,383,0.7623149,,1.0,32
cluster,384,0.7944481,,1.0,12
cluster,385,0.9167464,,1.0,32
cluster,386,0.694828,,1.0,24
cluster,387,0.8031866,,1.0,28
cluster,388,0.9388404,,1.0,19
cluster,389,0.6964792,,1.0,33
cluster,390,0.9006425,,1.0,21
cluster,391,0.718828,,1.0,24
cluster,392,0.7042622,,1.0,44
cluster,393,0.82678056,,0.9310344827586207,29
cluster,394,0.8610114,,0.9230769230769231,13
cluster,395,0.8578243,,1.0,26
cluster,396,0.8914647,,1.0,12
